構想区域人口,手術総数,救急車の受入件数,施設全体_医師_常勤,新規入棟患者数のうち施設からの入院の割合,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,病床利用率,平均存棟日数,院内総病床数,病床数の全体に占める割合,構想区域人口あたりの医師数,構想区域内の救急車受入数の最大割合
413354,485.0,326,6,4.155614500442087,12.9973474801061,2.8846153846153846,85.01369863013699,16.490699734278124,118,50.847457627118644,2.6880107607522854,29.01183917477435
1525152,365.0,2928,18,7.889344262295082,3.5860655737704916,41.70347003154574,39.37440480550875,13.863812225947898,308,60.714285714285715,1.147295482679759,9.988618005580848
1796572,2092.0,4378,50,7.437202429814481,18.535544245608275,16.95708712613784,94.75973037616875,14.266306571732548,331,76.13293051359517,1.0720973053125618,15.380742605412209
1366912,55.0,883,6,5.648535564853557,17.154811715481173,14.21875,82.80585734529996,18.317659352142112,95,30.526315789473685,1.1271391281955239,17.221327822764735
560644,20.0,60,9,8.91089108910891,27.39273927392739,0.0,64.12124744972311,36.303630363036305,140,33.57142857142857,4.220681930066139,11.552286215832149
364282,65.0,141,4,3.3185840707964607,8.849557522123893,11.410788381742739,60.246110982122126,28.358469945355193,124,47.58064516129033,1.067030487369675,35.48442168160478
820860,221.0,101,12,2.5787965616045847,38.96848137535817,1.25,82.63157894736842,16.4551328068916,146,26.027397260273972,1.0186877177594231,22.799317239697633
771746,0.0,0,2,8.29310124164163,17.59289694723542,9.024316400220012,135.4794520547945,17.78386165132683,24,100.0,4.576505741526358,8.977671512861054
560644,55.0,50,3,9.9644128113879,16.014234875444842,0.0,56.48858447488584,43.17975567190227,60,100.0,4.220681930066139,11.552286215832149
452986,2089.0,2720,103,6.937269372693727,2.878228782287823,6.963249516441006,72.4280925381782,16.282843319687384,508,65.15748031496062,1.751930523239129,48.376244729523634
740743,85.0,60,8,42.476489028213166,15.830721003134796,2.779708130646282,76.75342465753425,17.591836734693878,70,57.14285714285714,3.4449194929955467,9.276815596248552
452986,128.0,157,6,18.299445471349355,8.502772643253234,6.172839506172839,55.78185577668648,19.637852593266604,113,46.902654867256636,1.751930523239129,48.376244729523634
66034,10.0,55,5,8.108108108108109,53.153153153153156,0.0,75.47945205479452,24.488888888888887,110,18.181818181818183,1.9383953720810492,84.2771209292678
667767,187.0,391,13,13.921433494141972,27.636113025499654,3.982542280414621,42.20875257606983,11.952626158599383,175,64.57142857142858,1.872958681695861,25.40631708065011
85823,222.0,694,10,6.5891472868217065,3.875968992248062,10.735294117647058,69.91780821917808,13.180116204002582,163,24.539877300613497,0.840101138389476,41.618015012510426
826161,232.0,520,4,11.228070175438596,12.105263157894736,0.0,47.264840182648406,18.001739130434782,119,50.42016806722689,1.1325879580372349,24.94387067804221
3777491,893.0,320,21,2.9394812680115274,2.420749279538905,3.170028818443804,66.5423642820903,15.136180034622043,108,100.0,1.054112372471569,8.412692883764674
2752412,152.0,233,3,15.789473684210526,11.070780399274046,8.166969147005444,74.29903818128825,23.132486388384756,47,100.0,2.0648434900007704,5.350266231810696
364282,311.0,553,5,20.294784580498867,3.2879818594104306,8.049886621315192,83.77524959368469,20.33934611048478,59,100.0,1.067030487369675,35.48442168160478
2396732,821.0,151,11,0.09242144177449169,1.2939001848428837,0.0,85.45877487722926,15.293246993524514,53,100.0,1.7121230074952059,7.814305820965546
818320,130.0,242,0,26.284875183553595,7.048458149779736,7.398273736128237,89.9412915851272,27.055187637969095,109,51.37614678899083,1.2838498386939095,18.736433750519556
505512,1891.0,638,25,1.7180394138453763,9.853461344113189,8.056537102473499,69.1610602253384,10.767794043412419,179,94.41340782122904,1.0310338824795455,22.857466961601723
1525152,909.0,2124,57,5.654475457170356,17.420596727622716,6.818577143851104,75.63060935285782,11.558897846227891,278,62.589928057553955,1.147295482679759,9.988618005580848
560644,3359.0,5979,93,6.529591553209224,33.613503751041954,14.051390794561557,100.73599740617655,8.636114103054098,372,90.86021505376344,4.220681930066139,11.552286215832149
667767,1778.0,870,41,0.3144654088050315,1.2129380053908356,4.140057256110988,57.0611364789447,9.804293342050778,219,98.63013698630137,1.872958681695861,25.40631708065011
32519,15.0,236,3,24.62987886944818,14.804845222072679,10.76923076923077,90.49434187016081,20.490896830748483,90,51.11111111111111,1.5498631569236445,56.480859637340494
2396732,1180.0,55,0,0.0,5.543933054393305,0.0,82.67429973420568,5.397223705285638,67,100.0,1.7121230074952059,7.814305820965546
2396732,0.0,55,4,15.873015873015872,7.4074074074074066,2.478314745972739,43.54536823545368,21.136273864384464,135,74.81481481481481,1.7121230074952059,7.814305820965546
1366912,1455.0,1167,52,1.345059493016037,27.6513191929643,10.43557168784029,65.55308895987872,15.672491909385114,394,64.21319796954315,1.1271391281955239,17.221327822764735
826161,0.0,1393,14,8.29310124164163,17.59289694723542,9.024316400220012,2.613277133825079,17.78386165132683,140,37.142857142857146,1.1325879580372349,24.94387067804221
2501526,267.0,71,7,9.005002779321845,36.74263479710951,0.0,83.12706660368445,12.710725893824485,101,57.42574257425742,1.437002853458249,11.79884939387713
560644,122.0,0,2,0.0,0.0,0.0,43.27492832112137,54.336,43,100.0,4.220681930066139,11.552286215832149
740743,2498.0,2309,66,3.4240712206813897,19.02071563088512,9.50393321560443,90.49916471767457,11.53791105810189,211,97.1563981042654,3.4449194929955467,9.276815596248552
183302,35.0,78,4,40.8187134502924,27.83625730994152,5.279831045406547,93.40182648401826,18.723112128146454,72,66.66666666666666,0.6704782271879194,59.99014940075521
244008,854.0,421,0,3.0010718113612005,2.1436227224008575,6.430868167202572,81.8770037889828,14.934609250398724,47,100.0,0.3557260417691223,49.32055749128919
730325,232.0,180,9,12.381646030589948,39.475600873998545,3.2774945375091042,83.35213537469782,30.02612481857765,136,100.0,0.8434601033786328,23.334078212290503
1070780,378.0,364,3,9.825033647375504,3.768506056527591,5.994005994005994,89.51258362535839,18.933962264150942,77,55.84415584415584,2.041128896692131,12.205722564288301
3777491,55.0,314,4,10.720268006700168,21.273031825795645,6.700167504187604,75.96803652968036,27.774624373956595,60,100.0,1.054112372471569,8.412692883764674
1070780,45.0,0,0,0.0,0.0,0.0,92.2422494592646,15.893167701863353,39,48.717948717948715,2.041128896692131,12.205722564288301
560644,681.0,494,22,11.036616812790099,39.09231562661166,4.5600000000000005,72.74306715669897,12.176733780760626,294,27.891156462585037,4.220681930066139,11.552286215832149
1540389,0.0,50,2,22.03856749311295,22.31404958677686,0.0,77.12620227338968,36.90655509065551,93,50.53763440860215,1.7206692595182127,10.48794255072282
1070780,0.0,0,7,6.444444444444445,66.22222222222223,0.0,97.35616438356165,15.810901001112347,120,16.666666666666664,2.041128896692131,12.205722564288301
718337,138.0,449,10,12.093023255813954,8.372093023255815,0.0,66.17808219178082,26.2792384406165,191,31.413612565445025,0.8153554668630462,36.19181286549708
1139459,247.0,253,13,38.00195886385897,8.32517140058766,2.6371308016877637,66.76369863013699,11.406143344709898,206,23.300970873786408,1.2672680631773499,10.709672915139457
697598,60.0,60,3,21.26436781609195,13.218390804597702,1.3262599469496021,58.13987022350396,23.13916786226686,60,63.33333333333333,2.2776728144289407,33.02686136650442
1139459,55.0,89,7,2.869757174392936,44.150110375275936,6.622516556291391,81.46771037181996,27.56953642384106,85,49.411764705882355,1.2672680631773499,10.709672915139457
2752412,343.0,761,5,14.606741573033707,4.654895666131622,24.077046548956663,83.28767123287672,29.324758842443728,60,100.0,2.0648434900007704,5.350266231810696
307771,112.0,326,0,17.38035264483627,5.289672544080604,11.460957178841308,83.09360730593608,18.129514321295144,48,100.0,1.3890197581968413,26.763218784814462
452986,578.0,20,7,0.10672358591248667,1.4941302027748131,0.0,77.77677969907927,18.383227176220807,61,100.0,1.751930523239129,48.376244729523634
2752412,318.0,1179,0,11.300639658848615,35.465529495380245,9.741060419235511,74.23910336239103,20.97607318789585,190,57.89473684210526,2.0648434900007704,5.350266231810696
1056344,0.0,75,8,14.51271186440678,58.89830508474576,2.270483711747285,7.194477402653435,3.4958071278825997,171,74.26900584795321,1.0716206084381603,14.966093676076328
76958,199.0,226,3,29.419525065963057,17.810026385224276,4.8123195380173245,92.35445205479452,14.036434612882237,72,44.44444444444444,1.915330439980249,56.493506493506494
1324025,381.0,1742,9,0.2154011847065159,12.331717824448035,8.7943848059455,59.661703394877904,13.453129196884234,255,45.09803921568628,1.275353562055097,15.058494319139612
46377,113.0,359,8,4.975609756097561,5.75609756097561,7.084468664850137,76.01826484018265,16.49950445986125,120,50.0,1.0781206201349807,84.66467321657412
1366912,68.0,215,4,10.304054054054054,20.945945945945947,9.272467902995722,84.29926238145416,27.187765505522513,106,49.056603773584904,1.1271391281955239,17.221327822764735
560644,0.0,0,5,23.387096774193548,71.7741935483871,0.0,14.315068493150685,17.131147540983605,104,38.46153846153847,4.220681930066139,11.552286215832149
592506,299.0,71,10,13.456090651558073,10.056657223796034,7.542857142857143,60.62063181436958,14.781186094069529,87,56.32183908045977,1.0918032897557155,26.063139100795325
104741,838.0,395,5,12.844036697247708,2.8934368383909668,3.659202621518296,87.59005580923389,12.149190710767066,84,64.28571428571429,0.8248918761516503,23.176761433868975
1796572,195.0,857,4,13.394919168591224,5.8891454965357966,21.599169262720665,18.90548633578853,15.015855658829961,398,50.0,1.0720973053125618,15.380742605412209
1139459,731.0,1076,16,6.038894575230297,10.371886728079154,11.117578579743888,88.18904109589042,10.95050178601803,148,67.56756756756756,1.2672680631773499,10.709672915139457
244008,1174.0,30,6,0.0,4.564606741573034,1.75561797752809,63.67732115677321,7.631521342575702,45,100.0,0.3557260417691223,49.32055749128919
367425,1022.0,0,4,0.0,0.0,0.0,37.26027397260274,7.221238938053097,30,100.0,2.4595495679390353,32.010306452497126
1525152,0.0,408,7,10.548172757475083,10.880398671096346,9.224806201550388,106.38167217760983,39.895482728077944,176,65.9090909090909,1.147295482679759,9.988618005580848
204416,60.0,121,4,19.480519480519483,11.255411255411255,10.76320939334638,91.31974607417307,29.45258620689655,82,50.0,2.0394685347526615,34.98691987210542
735278,0.0,25,9,0.0,2.9082774049217,0.0,76.14383561643835,12.498032602585722,80,50.0,1.1002641177894619,28.158004654215645
501367,60.0,40,1,19.51219512195122,21.951219512195124,1.7421602787456445,0.0,0.0,51,43.13725490196079,1.6875861394946219,21.46898658520388
1525152,336.0,15,9,8.29310124164163,17.59289694723542,9.024316400220012,0.0,17.78386165132683,48,100.0,1.147295482679759,9.988618005580848
2396732,877.0,251,9,3.0,13.866666666666665,3.3333333333333335,63.75799086757991,18.698359558085034,120,100.0,1.7121230074952059,7.814305820965546
268146,303.0,691,2,13.614262560777956,9.562398703403566,16.85575364667747,40.93150684931507,13.371847030105776,55,100.0,0.5731951996300523,42.29236898559608
1155470,890.0,1264,26,8.200734394124847,12.280701754385964,15.462709878953534,72.4776183798943,13.93199253576612,178,71.34831460674157,3.779068257938328,4.6812581991063595
519577,0.0,89,6,2.751196172248804,6.937799043062201,3.1104199066874028,85.19569471624267,20.669436201780414,142,39.436619718309856,1.1719148461152054,29.571659623310897
1155470,40.0,97,5,7.9452054794520555,17.80821917808219,8.997429305912597,72.05479452054794,28.625850340136054,56,71.42857142857143,3.779068257938328,4.6812581991063595
1366912,728.0,0,3,0.13351134846461948,0.13351134846461948,0.0,37.569371268001404,7.102257636122178,39,100.0,1.1271391281955239,17.221327822764735
186231,149.0,70,4,0.0,1.1389521640091116,11.389521640091116,69.0958904109589,34.35187287173666,60,100.0,1.0793047344427082,45.72154310207969
262351,15.0,55,7,38.79781420765027,26.229508196721312,24.59016393442623,76.0,44.74193548387097,30,100.0,1.7343177651314463,65.183202275389
740743,181.0,518,6,1.607717041800643,3.0868167202572345,9.722222222222223,80.04109589041096,11.804040404040403,100,60.0,3.4449194929955467,9.276815596248552
427880,0.0,148,5,0.4524886877828055,62.89592760180995,7.5136612021857925,45.04466944609887,16.99550561797753,88,52.27272727272727,0.6176965504347013,36.04865085854456
1139459,65.0,45,3,27.748691099476442,32.460732984293195,7.211538461538461,84.47007930785868,61.180156657963444,58,65.51724137931035,1.2672680631773499,10.709672915139457
381296,100.0,80,0,16.34782608695652,28.17391304347826,6.462035541195476,70.84707855745037,22.913200723327307,99,49.494949494949495,1.4424489110822039,33.530615227239515
137143,0.0,329,4,22.511848341232227,18.246445497630333,7.13436385255648,62.07970112079701,23.43125734430082,125,35.199999999999996,0.9428115179046687,69.85097439816585
359223,40.0,55,9,23.549107142857142,60.82589285714286,2.899751449875725,82.52054794520548,19.91404958677686,179,33.5195530726257,1.5870364648143354,28.72184257150089
1056344,55.0,159,0,8.29310124164163,17.59289694723542,9.024316400220012,29.428046886033044,17.78386165132683,97,100.0,1.0716206084381603,14.966093676076328
292856,216.0,623,15,8.820709491850431,12.464046021093,3.5543766578249336,77.46118721461187,12.088361045130641,190,23.684210526315788,0.9646379107820908,43.266171792152704
884635,256.0,40,5,2.631578947368421,31.57894736842105,4.447268106734435,71.7351598173516,15.694305694305694,126,23.809523809523807,1.4360725044792484,21.255758979183252
758811,283.0,816,4,0.9307135470527405,8.996897621509824,28.231644260599793,90.50015928639695,14.742086144265699,43,100.0,1.031613932850209,31.500970294073742
381296,961.0,64,18,6.123822341857335,5.518169582772544,3.7012113055181697,51.332073689182806,14.52807486631016,116,100.0,1.4424489110822039,33.530615227239515
193898,207.0,200,3,4.62962962962963,9.5679012345679,7.716049382716049,77.8310502283105,31.419354838709676,36,100.0,0.7813386419663947,48.475187136124205
2752412,35.0,252,3,12.857142857142856,10.476190476190476,19.825072886297377,21.578320428826682,15.890350877192983,66,69.6969696969697,2.0648434900007704,5.350266231810696
560644,376.0,35,3,0.40650406504065045,0.8130081300813009,0.0,41.77028451001053,12.085365853658537,39,100.0,4.220681930066139,11.552286215832149
818320,894.0,322,18,3.5555555555555554,10.91358024691358,2.7085590465872156,75.56718485454826,12.246445497630331,206,43.20388349514563,1.2838498386939095,18.736433750519556
186231,130.0,55,4,0.3331482509716824,0.44419766796224325,2.498611882287618,29.664383561643834,2.402773925104022,40,100.0,1.0793047344427082,45.72154310207969
516816,223.0,60,8,15.207877461706785,10.940919037199125,0.0,55.683938852491565,15.783905458638154,69,100.0,2.473027150862202,21.976645794550688
1139459,109.0,151,9,11.632270168855536,38.649155722326455,3.826530612244898,75.50076103500761,23.376060320452403,140,32.142857142857146,1.2672680631773499,10.709672915139457
2752412,323.0,118,16,2.358490566037736,11.556603773584905,5.392156862745098,35.57077625570776,9.127123608670182,92,65.21739130434783,2.0648434900007704,5.350266231810696
560644,114.0,30,3,3.0434782608695654,51.08695652173913,0.0,82.44520547945206,26.339168490153174,122,32.78688524590164,4.220681930066139,11.552286215832149
423668,275.0,232,17,2.045209903121636,7.642626480086114,4.153094462540716,89.64611872146118,16.988642509464576,147,32.6530612244898,2.5111644023150204,36.911401138389
1494327,1037.0,7579,24,8.634361233480176,42.180616740088105,32.51946958535045,83.12667702301934,13.429614419347478,200,97.0,1.1979974931858957,14.090503458020375
818320,1588.0,943,27,4.74559686888454,12.76908023483366,7.460453185121847,84.93803000652316,12.756306637276513,265,63.39622641509435,1.2838498386939095,18.736433750519556
